,,,,,,,,,,,,,,,,,,,
420,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
1 Brand,Model,Type,FL,Diam.,AFOV,Wt.,Eye Relief,Mfr's Field Stop ,Calc.FieldStop,Coatings,Edge black,Elem.,Mag.,Exit Pupil,TFOV,other currency, Price ,420,6.00
Harry Siebert Optics,Starsplitter SS3 Series,Mod.Orthoscopic,4.4,1.25,60,,10.0,?,4.6,C,?,5,95,0.7,0.63,, $ 129.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS3 Series,Mod.Orthoscopic,4.9,1.25,60,,10.0,?,5.1,C,?,5,86,0.8,0.70,, $ 129.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS3 Series,Mod.Orthoscopic,5.4,1.25,60,,10.0,?,5.7,C,?,5,78,0.9,0.77,, $ 139.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS3 Series,Mod.Orthoscopic,5.9,1.25,60,,10.0,?,6.2,C,?,5,71,1.0,0.84,, $ 139.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS3 Series,Mod.Orthoscopic,6.4,1.25,60,,10.0,?,6.7,C,?,5,66,1.1,0.91,, $ 139.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS3 Series,Mod.Orthoscopic,6.9,1.25,60,,10.0,?,7.2,C,?,5,61,1.2,0.99,, $ 139.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS3 Series,Mod.Orthoscopic,7.4,1.25,60,,10.0,?,7.7,C,?,5,57,1.2,1.06,, $ 139.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS3 Series,Mod.Orthoscopic,7.9,1.25,60,,10.0,?,8.3,C,?,5,53,1.3,1.13,, $ 139.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS3 Series,Mod.Orthoscopic,8.9,1.25,60,,10.0,?,9.3,C,?,5,47,1.5,1.27,, $ 99.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS3 Series,Mod.Orthoscopic,9.4,1.25,60,,10.0,?,9.8,C,?,5,45,1.6,1.34,, $ 99.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS3 Series,Mod.Orthoscopic,9.9,1.25,60,,10.0,?,10.4,C,?,5,42,1.7,1.41,, $ 99.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS4 Series (Out of production for now),Mod.Orthoscopic,2.4,1.25,60,,16.0,?,2.5,C,?,5,175,0.4,0.34,, $ 169.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS4 Series (Out of production for now),Mod.Orthoscopic,2.9,1.25,60,,16.0,?,3.0,C,?,5,145,0.5,0.41,, $ 169.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS4 Series (Out of production for now),Mod.Orthoscopic,3.4,1.25,60,,16.0,?,3.6,C,?,5,124,0.6,0.49,, $ 169.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS4 Series (Out of production for now),Mod.Orthoscopic,3.9,1.25,60,,16.0,?,4.1,?,?,5,108,0.7,0.56,, $ 169.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS4 Series (Out of production for now),Mod.Orthoscopic,4.4,1.25,60,,16.0,?,4.6,?,?,5,95,0.7,0.63,, $ 169.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS4 Series (Out of production for now),Mod.Orthoscopic,4.9,1.25,60,,16.0,?,5.1,?,?,5,86,0.8,0.70,, $ 169.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS4 Series (Out of production for now),Mod.Orthoscopic,5.4,1.25,60,,16.0,?,5.7,?,?,5,78,0.9,0.77,, $ 169.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS4 Series (Out of production for now),Mod.Orthoscopic,5.9,1.25,60,,16.0,?,6.2,?,?,5,71,1.0,0.84,, $ 169.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS4 Series (Out of production for now),Mod.Orthoscopic,6.4,1.25,60,,16.0,?,6.7,?,?,5,66,1.1,0.91,, $ 169.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS4 Series (Out of production for now),Mod.Orthoscopic,6.9,1.25,60,,16.0,?,7.2,?,?,5,61,1.2,0.99,, $ 169.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS4 Series (Out of production for now),Mod.Orthoscopic,7.4,1.25,60,,16.0,?,7.7,?,?,5,57,1.2,1.06,, $ 169.00 ,420,6.00
Harry Siebert Optics,Starsplitter SS4 Series (Out of production for now),Mod.Orthoscopic,7.9,1.25,60,,16.0,?,8.3,?,?,5,53,1.3,1.13,, $ 169.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,7,1.25,70,,20.0,?,8.6,FMC,?,6,60,1.2,1.17,, $ 179.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,7,2.00,70,,20.0,?,8.6,FMC,?,6,60,1.2,1.17,, $ 199.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,9,1.25,70,,20.0,?,11.0,FMC,?,6,47,1.5,1.50,, $ 179.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,9,2.00,70,,20.0,?,11.0,FMC,?,6,47,1.5,1.50,, $ 199.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,10,1.25,70,,20.0,?,12.2,FMC,?,6,42,1.7,1.67,, $ 179.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,10,2.00,70,,20.0,?,12.2,FMC,?,6,42,1.7,1.67,, $ 199.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,11,1.25,70,,20.0,?,13.4,FMC,?,6,38,1.8,1.83,, $ 179.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,11,2.00,70,,20.0,?,13.4,FMC,?,6,38,1.8,1.83,, $ 199.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,13,1.25,70,,20.0,?,15.9,FMC,?,6,32,2.2,2.17,, $ 179.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,13,2.00,70,,20.0,?,15.9,FMC,?,6,32,2.2,2.17,, $ 199.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,15,1.25,70,,20.0,?,18.3,FMC,?,6,28,2.5,2.50,, $ 179.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,15,2.00,70,,20.0,?,18.3,FMC,?,6,28,2.5,2.50,, $ 199.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,17,1.25,70,,20.0,?,20.8,FMC,?,4,25,2.8,2.83,, $ 119.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,17,2.00,70,,20.0,?,20.8,FMC,?,4,25,2.8,2.83,, $ 149.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,18,1.25,70,,20.0,?,22.0,FMC,?,4,23,3.0,3.00,, $ 119.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,18,2.00,70,,20.0,?,22.0,FMC,?,4,23,3.0,3.00,, $ 149.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,19,1.25,70,,20.0,?,23.2,FMC,?,4,22,3.2,3.17,, $ 119.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,19,2.00,70,,20.0,?,23.2,FMC,?,4,22,3.2,3.17,, $ 149.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,24,1.25,65,,20.0,?,27.2,FMC,?,3,18,4.0,3.71,, $ 129.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,24,2.00,65,,20.0,?,27.2,FMC,?,3,18,4.0,3.71,, $ 159.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,28,1.25,58,,20.0,25.0,28.3,FMC,?,?,15,4.7,3.41,, $ 179.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,28,2.00,58,,20.0,?,28.3,FMC,?,?,15,4.7,3.87,, $ 199.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,35,1.25,45,,20.0,?,27.5,FMC,?,?,12,5.8,3.75,, $ 129.00 ,420,6.00
Harry Siebert Optics,Ultra,Wide-Field,35,2.00,45,,20.0,?,27.5,FMC,?,?,12,5.8,3.75,, $ 149.00 ,420,6.00
High Point,Plossl,Plossl,4,1.25,50,,2.8,?,3.5,FMC,Y,4,105,0.7,0.48,, $ 29.95 ,420,6.00
High Point,Plossl,Plossl,6,1.25,50,,4.2,?,5.2,FMC,Y,4,70,1.0,0.71,, $ 29.95 ,420,6.00
High Point,Plossl,Plossl,9,1.25,50,,6.3,?,7.9,FMC,Y,4,47,1.5,1.07,, $ 29.95 ,420,6.00
High Point,Plossl,Plossl,15,1.25,50,,10.5,?,13.1,FMC,Y,4,28,2.5,1.79,, $ 29.95 ,420,6.00
High Point,Plossl,Plossl,20,1.25,50,,14.0,?,17.5,FMC,Y,4,21,3.3,2.38,, $ 29.95 ,420,6.00
High Point,Plossl,Plossl,25,1.25,50,,17.5,?,21.8,FMC,Y,4,17,4.2,2.98,, $ 29.95 ,420,6.00
High Point,Plossl,Plossl,32,1.25,50,,22.4,?,27.9,FMC,Y,4,13,5.3,3.81,, $ 42.95 ,420,6.00
High Point,Plossl,Plossl,40,1.25,40,,28.0,?,27.9,FMC,Y,4,11,6.7,3.81,, $ 34.95 ,420,6.00
High Point,Super Wide Angle,Wide-Field,10,1.25,70,,7.0,?,12.2,FMC,Y,5,42,1.7,1.67,, $ 59.95 ,420,6.00
High Point,Super Wide Angle,Wide-Field,15,1.25,70,,10.5,?,18.3,FMC,Y,5,28,2.5,2.50,, $ 59.95 ,420,6.00
High Point,Super Wide Angle,Wide-Field,20,1.25,70,,14.0,?,24.4,FMC,Y,5,21,3.3,3.33,, $ 69.95 ,420,6.00
High Point,Super Wide Angle,Wide-Field,26,2.00,70,,18.2,?,31.8,FMC,Y,5,16,4.3,4.33,, $ 99.95 ,420,6.00
High Point,Super Wide Angle,Wide-Field,32,2.00,70,,22.4,?,39.1,FMC,Y,5,13,5.3,5.33,, $ 109.95 ,420,6.00
High Point,Super Wide Angle,Wide-Field,38,2.00,70,,26.6,?,46.4,FMC,Y,5,11,6.3,6.33,, $ 109.95 ,420,6.00
High Point,Zoom,Zoom,9-27,1.25,40-60,,32404.4,?,,FMC,Y,?,N/A,N/A,N/A,, $ 149.95 ,420,6.00
Kitakaru  ,RPL,General Use,18,1.25,62,,9.0,?,19.5,FMC,?,4,23,3.0,2.66,79, $ 91.64 ,420,6.00
Kitakaru  ,RPL,General Use,25,1.25,62,,14.0,?,27.1,FMC,?,4,17,4.2,3.69,89, $ 103.24 ,420,6.00
Kitakaru  ,RPL,General Use,30,2.00,62,,15.0,?,32.5,FMC,?,4,14,5.0,4.43,99, $ 114.84 ,420,6.00
Kitakaru  ,RPL,General Use,40,2.00,65,,20.0,?,45.4,FMC,?,4,11,6.7,6.19,129, $ 149.64 ,420,6.00
Kitakaru  ,RPL,General Use,45,2.00,62,,22.0,?,48.7,FMC,?,4,9,7.5,6.64,139, $ 159.85 ,420,6.00
Kitakaruizawa Observatory,Cosmic Blue,Wide-Field,20,1.25,70,,?,?,24.4,FMC,?,4,21,3.3,3.33,15000, $ 135.75 ,420,6.00
Kitakaruizawa Observatory,Lavendura,Mod.Orthoscopic,30,1.25,43,,17.0,?,22.5,FMC,?,6,14,5.0,3.07,25000, $ 226.25 ,420,6.00
Kitakaruizawa Observatory,Lavendura,Mod.Orthoscopic,40,1.25,40,,20.0,?,27.9,FMC,?,6,11,6.7,3.81,25000, $ 226.25 ,420,6.00
Kitakaruizawa Observatory,Lavendura,Mod.Orthoscopic,50,2.00,45,,23.0,?,39.3,FMC,?,6,8,8.3,5.36,32500, $ 294.13 ,420,6.00
Kitakaruizawa Observatory,Lavendura,Mod.Orthoscopic,63,2.00,45,,33.0,?,49.5,FMC,?,6,7,10.5,6.75,32500, $ 294.13 ,420,6.00
KSON ,Kellner,Kellner,18,2.00,46,,?,?,14.5,FMC,?,3,23,3.0,1.97,, $ 73.89 ,420,6.00
KSON ,Kellner,Kellner,32,2.00,46,,?,?,25.7,FMC,?,3,13,5.3,3.50,, $ 73.89 ,420,6.00
KSON ,Orthoscopic,Orthoscopic,4.5,1.25,42,,?,?,3.3,FMC,?,4,93,0.8,0.45,, $ 58.33 ,420,6.00
KSON ,Orthoscopic,Orthoscopic,7.5,1.25,42,,?,?,5.5,FMC,?,4,56,1.3,0.75,, $ 62.22 ,420,6.00
KSON ,Orthoscopic,Orthoscopic,10.5,1.25,42,,?,?,7.7,FMC,?,4,40,1.8,1.05,, $ 62.22 ,420,6.00
KSON ,Orthoscopic,Orthoscopic,16.8,1.25,42,,?,?,12.3,FMC,?,4,25,2.8,1.68,, $ 62.22 ,420,6.00
KSON ,Orthoscopic,Orthoscopic,24,1.25,42,,?,?,17.6,FMC,?,4,18,4.0,2.40,, $ 62.22 ,420,6.00
KSON ,Plossl,Plossl,7,1.25,50,,4.9,?,6.1,FMC,?,4,60,1.2,0.83,, $ 32.65 ,420,6.00
KSON ,Plossl,Plossl,25,1.25,50,,17.5,?,21.8,FMC,?,4,17,4.2,2.98,, $ 27.20 ,420,6.00
KSON ,Plossl,Plossl,32,1.25,50,,22.4,?,27.9,FMC,?,4,13,5.3,3.81,, $ 32.65 ,420,6.00
Leica,Aspherical Zoom,Zoom,8.9-17.8,1.25/2.00,57-78,,18.0,?, ,FMC,?,8,N/A,N/A,N/A, , $ 863.27 ,420,6.00
Lunt,"""Solar Eyepieces""  ",Zoom,7.2-21.5,1.25,40-53,,15.0,?, ,FMC,Y,7,N/A,N/A,N/A,, $ 149.00 ,420,6.00
Lunt,"""Solar Eyepieces"", Flat field",Flat Field,8,1.25,53,,10.0,9.6,7.4,FMC,Y,4,53,1.3,1.31,, $ 79.00 ,420,6.00
Lunt,"""Solar Eyepieces"", Flat field",Flat Field,12,1.25,60,,11.0,15.2,12.6,FMC,Y,5,35,2.0,2.07,, $ 79.00 ,420,6.00
Lunt,"""Solar Eyepieces"", Flat field",Flat Field,16,1.25,60,,15.0,16.5,16.8,FMC,Y,5,26,2.7,2.25,, $ 79.00 ,420,6.00
Lunt,"""Solar Eyepieces"", Flat field",Flat Field,19,1.25,65,,12.0,21.2,21.6,FMC,Y,5,22,3.2,2.89,, $ 79.00 ,420,6.00
Lunt,"""Solar Eyepieces"", Flat field",Flat Field,27,1.25,55,,18.0,24.4,25.9,FMC,Y,5,16,4.5,3.33,, $ 79.00 ,420,6.00
Masuyama,Masuyama,General Use,45,2.00,53,508,12.0,32.0,41.6,FMC,Y,5,9,7.5,4.37,, $ 395.00 ,420,6.00
Masuyama,Masuyama,General Use,50,2.00,53,570,12.0,40.0,46.3,FMC,Y,5,8,8.3,5.46,, $ 495.00 ,420,6.00
Masuyama,Masuyama,General Use,60,2.00,46,600,18.0,46.5,48.2,FMC,Y,5,7,10.0,6.34,, $ 595.00 ,420,6.00
Masuyama,Masuyama,General Use,80,3.00,52,1700,?,70.0,72.6,FMC,Y,3,5,13.3,9.55,," $ 1,799.00 ",420,6.00
Masuyama,Masuyama,UltraWideField,10,1.25,85,100,6.5,14.2,14.8,FMC,Y,5,42,1.7,1.94,, $ 199.00 ,420,6.00
Masuyama,Masuyama,UltraWideField,16,1.25,85,138,10.0,23.5,23.7,FMC,Y,5,26,2.7,3.21,, $ 229.00 ,420,6.00
Masuyama,Masuyama,UltraWideField,20,2.00,85,304,12.5,29.4,29.7,FMC,Y,5,21,3.3,4.01,, $ 259.00 ,420,6.00
Masuyama,Masuyama,UltraWideField,26,2.00,85,380,16.0,38.4,38.6,FMC,Y,5,16,4.3,5.24,, $ 289.00 ,420,6.00
Masuyama,Masuyama,UltraWideField,32,2.00,85,450,20.0,47.0,47.5,FMC,Y,5,13,5.3,6.41,, $ 329.00 ,420,6.00
Masuyama,Orthoscopic,Orthoscopic,4,1.25,42,,3.4,2.6,2.9,FMC,Y,4,105,0.7,0.35,, $ 119.00 ,420,6.00
Masuyama,Orthoscopic,Orthoscopic,5,1.25,42,,4.0,3.4,3.7,FMC,Y,4,84,0.8,0.46,, $ 119.00 ,420,6.00
Masuyama,Orthoscopic,Orthoscopic,9,1.25,42,,8.0,?,6.6,FMC,Y,4,47,1.5,0.90,, $ 104.00 ,420,6.00
Masuyama,Orthoscopic,Orthoscopic,12.5,1.25,42,,10.0,9.2,9.2,FMC,Y,4,34,2.1,1.26,, $ 104.00 ,420,6.00
Masuyama,Orthoscopic,Orthoscopic,18,1.25,42,,15.0,?,13.2,FMC,Y,4,23,3.0,1.80,, $ 104.00 ,420,6.00
Masuyama,Orthoscopic,Orthoscopic,25,1.25,42,,22.2,17.4,18.3,FMC,Y,4,17,4.2,2.37, , $ 79.00 ,420,6.00
Meade,Mega Wide Angle,Hyperwide field,5,1.25,100,,13.0,?,8.7,FMC,Y,9,84,0.8,1.19,, $ 209.99 ,420,6.00
Meade,Mega Wide Angle,Hyperwide field,10,1.25,100,,19.7,?,17.5,FMC,Y,8,42,1.7,2.38,, $ 209.99 ,420,6.00
Meade,Mega Wide Angle,Hyperwide field,15,2.00,100,,20.0,?,26.2,FMC,Y,8,28,2.5,3.57,, $ 269.99 ,420,6.00
Meade,Mega Wide Angle,Hyperwide field,21,2.00,100,,20.0,?,36.7,FMC,Y,7,20,3.5,5.00,, $ 269.99 ,420,6.00
Meade,Mega Wide Angle,Hyperwide field,26,2.00,83,,21.0,41.0,37.7,FMC,Y,7,16,4.3,5.59,, $ 309.99 ,420,6.00
Meade,Series 4000 Zoom,Zoom,8-24,1.25,40-60,206,15-18,?, ,FMC,?,6,N/A,N/A,N/A,, $ 84.99 ,420,6.00
Meade,Series 5000 PWA,UltraWideField,4,1.25,82,,12.0,7.5,5.7,FMC,Y,7,105,0.7,1.02,, $ 159.99 ,420,6.00
Meade,Series 5000 PWA,UltraWideField,7,1.25,82,,12.0,?,10.0,FMC,Y,7,60,1.2,1.37,, $ 159.99 ,420,6.00
Meade,Series 5000 PWA,UltraWideField,16,1.25,82,,12.0,21.2,22.9,FMC,Y,7,26,2.7,2.89,, $ 199.99 ,420,6.00
Meade,Series 5000 PWA,UltraWideField,28,2.00,82,,18.0,38.6,40.1,FMC,Y,6,15,4.7,5.27,, $ 259.99 ,420,6.00
Meade,Series 5000 UHD,Wide-Field,10,1.25,60,,16.0,14.7,10.5,FMC,Y,5,42,1.7,2.01,, $ 119.99 ,420,6.00
Meade,Series 5000 UHD,Wide-Field,15,1.25,65,,16.0,19.6,17.0,FMC,Y,8,28,2.5,2.67,, $ 119.99 ,420,6.00
Meade,Series 5000 UHD,Wide-Field,18,1.25,65,,20.0,23.4,20.4,FMC,Y,8,23,3.0,3.19,, $ 119.99 ,420,6.00
Meade,Series 5000 UHD,Wide-Field,24,1.25,65,,29.0,27.3,27.2,FMC,Y,8,18,4.0,3.72,, $ 199.99 ,420,6.00
Meade,Series 5000 UHD,Wide-Field,30,2.00,70,,22.0,38.0,36.7,FMC,Y,9,14,5.0,5.18,, $ 209.99 ,420,6.00
Meade,Series4000SuperPlossl,Plossl,6.4,1.25,52,,4.5,5.3,5.8,FMC,Y,4,66,1.1,0.72,, $ 31.99 ,420,6.00
Meade,Series4000SuperPlossl,Plossl,9.7,1.25,52,,6.8,7.7,8.8,FMC,Y,4,43,1.6,1.04,, $ 31.99 ,420,6.00
Meade,Series4000SuperPlossl,Plossl,12.4,1.25,52,,8.7,?,11.3,FMC,Y,4,34,2.1,1.54,, $ 31.99 ,420,6.00
Meade,Series4000SuperPlossl,Plossl,15,1.25,52,,10.5,?,13.6,FMC,Y,4,28,2.5,1.86,, $ 34.99 ,420,6.00
Meade,Series4000SuperPlossl,Plossl,20,1.25,52,,14.0,?,18.2,FMC,Y,4,21,3.3,2.48,, $ 36.99 ,420,6.00
Meade,Series4000SuperPlossl,Plossl,26,1.25,52,,18.2,22.0,23.6,FMC,Y,4,16,4.3,3.00,, $ 36.99 ,420,6.00
Meade,Series4000SuperPlossl,Plossl,32,1.25,50,,22.4,?,27.9,FMC,Y,4,13,5.3,3.81,, $ 52.99 ,420,6.00
Meade,Series4000SuperPlossl,Plossl,40,1.25,40,,28.0,?,27.9,FMC,Y,4,11,6.7,3.81,, $ 54.99 ,420,6.00
Meade,Series4000SuperPlossl,Plossl,56,2.00,52,,30.0,?,50.8,FMC,Y,4,8,9.3,6.93,, $ 85.99 ,420,6.00
Meade,Wide Angle Aspheric,?,4/10/23,1.25,62,,?,?,,FC,?,"3,4",N/A,N/A,N/A,, $ 34.99 ,420,6.00
Meopta,Zoom,Zoom,7.3-14.6,2.00,66,,?,?, ,FMC,?,?,N/A,N/A,N/A, , $ 516.33 ,420,6.00
Meoptex,Amazon/eBay seller of many inexpensive Chinese clones, , , , ,, , ,#VALUE!, , , ,N/A,N/A,N/A,,   ,420,6.00
Nikon,NAV-HW,UltraWideField,12.5,1.25/2.00,102,670,16.0,22.5,22.3,FMC,Y,10,34,2.1,3.07,, $ 910.00 ,420,6.00
Nikon,NAV-HW,UltraWideField,17,2.00,102,950,16.0,30.1,30.3,FMC,Y,10,25,2.8,4.11,, $ 910.00 ,420,6.00
Nikon,NAV-SW,Wide-Field,5,1.25,72,300,18.0,6.3,6.3,FMC,Y,8,84,0.8,0.86,, $ 320.00 ,420,6.00
Nikon,NAV-SW,Wide-Field,7,1.25,72,290,17.0,8.9,8.8,FMC,Y,8,60,1.2,1.21,, $ 320.00 ,420,6.00
Nikon,NAV-SW,Wide-Field,10,1.25,72,300,19.0,12.5,12.6,FMC,Y,8,42,1.7,1.71,, $ 320.00 ,420,6.00
Nikon,NAV-SW,Wide-Field,14,1.25,72,275,18.0,17.6,17.6,FMC,Y,7,30,2.3,2.40,, $ 320.00 ,420,6.00
Nikon,NAV-SW,Wide-Field,17.5,1.25,72,365,26.0,22.0,22.0,FMC,Y,8,24,2.9,3.00,, $ 360.00 ,420,6.00
Oberwerk,Binocular Eyepieces BT (Sold in Pairs Only),Wide-Field,16,1.25,65,,19.0,16.5,18.2,FMC,Y,6,26,2.7,2.25,, $ 149.95 ,420,6.00
Oberwerk,Binocular Eyepieces XL (Pair),Wide-Field,7,1.25,70,,18.0,?,8.6,FMC,Y,8,60,1.2,1.17,, $ 289.95 ,420,6.00
Oberwerk,Binocular Eyepieces XL (Pair),Wide-Field,22,1.25,70,,16.0,?,26.9,FMC,Y,8,19,3.7,3.67,, $ 289.95 ,420,6.00
Omegon,Cronus,General Use,2.5,1.25,58,,16.0,?,2.5,FC,?,5,168,0.4,0.35,59, $ 68.44 ,420,6.00
Omegon,Cronus,General Use,3.2,1.25,58,,16.0,?,3.2,FC,?,5,131,0.5,0.44,59, $ 68.44 ,420,6.00
Omegon,Cronus,General Use,4,1.25,58,,16.0,?,4.0,FC,?,5,105,0.7,0.55,59, $ 68.44 ,420,6.00
Omegon,Cronus,General Use,5,1.25,58,,16.0,?,5.1,FC,?,5,84,0.8,0.69,59, $ 68.44 ,420,6.00
Omegon,Cronus,General Use,6,1.25,58,,16.0,?,6.1,FC,?,5,70,1.0,0.83,59, $ 68.44 ,420,6.00
Omegon,Cronus,General Use,7,1.25,58,,16.0,?,7.1,FC,?,5,60,1.2,0.97,59, $ 68.44 ,420,6.00
Omegon,Cronus,General Use,8,1.25,58,,16.0,?,8.1,FC,?,5,53,1.3,1.10,59, $ 68.44 ,420,6.00
Omegon,Cronus,General Use,9,1.25,58,,16.0,?,9.1,FC,?,5,47,1.5,1.24,59, $ 68.44 ,420,6.00
Omegon,Flatfield,General Use,8,1.25,60,,9.5,9.6,8.4,FMC,Y,7,53,1.3,1.31,89, $ 103.24 ,420,6.00
Omegon,Flatfield,General Use,12,1.25,60,,15.0,15.2,12.6,FMC,Y,7,35,2.0,2.07,89, $ 103.24 ,420,6.00
Omegon,Flatfield,General Use,16,1.25,60,,19.0,16.5,16.8,FMC,Y,6,26,2.7,2.25,89, $ 103.24 ,420,6.00
Omegon,Flatfield,General Use,19,1.25,65,,18.5,21.2,21.6,FMC,Y,5,22,3.2,2.89,89, $ 103.24 ,420,6.00
Omegon,Flatfield,General Use,27,1.25,53,,23.0,24.4,25.0,FMC,Y,5,16,4.5,3.33,89, $ 103.24 ,420,6.00
Omegon,Flatfield ED,General Use,5,1.25,60,,13.0,?,5.2,FMC,Y,5,84,0.8,0.71,119, $ 138.04 ,420,6.00
Omegon,Flatfield ED,General Use,8,1.25,60,,13.0,?,8.4,FMC,Y,6,53,1.3,1.14,119, $ 138.04 ,420,6.00
Omegon,Flatfield ED,General Use,12,1.25,60,,13.0,?,12.6,FMC,Y,6,35,2.0,1.71,119, $ 138.04 ,420,6.00
Omegon,Flatfield ED,General Use,15,1.25,60,,15.0,?,15.7,FMC,Y,6,28,2.5,2.14,119, $ 138.04 ,420,6.00
Omegon,Flatfield ED,General Use,18,1.25,60,,13.0,?,18.8,FMC,Y,5,23,3.0,2.57,119, $ 138.04 ,420,6.00
Omegon,Flatfield ED,General Use,25,1.25,60,,15.0,?,26.2,FMC,Y,5,17,4.2,3.57,119, $ 138.04 ,420,6.00
Omegon,LE Planetary,LER,3,1.25,55,,20.0,?,2.9,FMC,Y,7,140,0.5,0.39,99, $ 114.84 ,420,6.00
Omegon,LE Planetary,LER,5,1.25,55,,20.0,?,4.8,FMC,Y,7,84,0.8,0.65,99, $ 114.84 ,420,6.00
Omegon,LE Planetary,LER,6,1.25,55,,20.0,?,5.8,FMC,Y,7,70,1.0,0.79,99, $ 114.84 ,420,6.00
Omegon,LE Planetary,LER,9,1.25,55,,20.0,?,8.6,FMC,Y,7,47,1.5,1.18,99, $ 114.84 ,420,6.00
Omegon,LE Planetary,LER,14.5,1.25,55,,20.0,?,13.9,FMC,Y,7,29,2.4,1.90,99, $ 114.84 ,420,6.00
Omegon,LE Planetary,LER,18,1.25,55,,20.0,?,17.3,FMC,Y,5,23,3.0,2.36,99, $ 114.84 ,420,6.00
Omegon,Magnum Zoom,Zoom,8-24,1.25,40-60,,15-18,?, ,FMC,?,4,N/A,N/A,N/A,59.9, $ 69.48 ,420,6.00
Omegon,Oberon,UltraWideField,7,1.25,82,,12.0,?,10.0,FMC,?,?,60,1.2,1.37,119, $ 138.04 ,420,6.00
Omegon,Oberon,UltraWideField,10,1.25,82,,12.0,?,14.3,FMC,?,?,42,1.7,1.95,119, $ 138.04 ,420,6.00
Omegon,Oberon,UltraWideField,15,1.25,82,,17.0,?,21.5,FMC,?,?,28,2.5,2.93,119, $ 138.04 ,420,6.00
Omegon,Oberon,UltraWideField,19,2.00,82,,20.0,?,27.2,FMC,?,?,22,3.2,3.71,149, $ 172.84 ,420,6.00
Omegon,Oberon,UltraWideField,23,2.00,82,,20.0,?,32.9,FMC,?,?,18,3.8,4.49,189, $ 219.24 ,420,6.00
Omegon,Oberon,UltraWideField,32,2.00,82,,27.0,?,45.8,FMC,?,?,13,5.3,6.25,119, $ 138.04 ,420,6.00
Omegon,Ortho,Orthoscopic,10.5,1.25,48,,?,?,8.8,FMC,?,4,40,1.8,1.20,59, $ 68.44 ,420,6.00
Omegon,Ortho,Orthoscopic,16.8,1.25,48,,?,?,14.1,FMC,?,4,25,2.8,1.92,59, $ 68.44 ,420,6.00
Omegon,Ortho,Orthoscopic,24,1.25,48,,?,?,20.1,FMC,?,4,18,4.0,2.74,59, $ 68.44 ,420,6.00
Omegon,Panorama II,Hyperwide field,5,1.25,100,,13.0,?,8.7,FMC,Y,9,84,0.8,1.19,199, $ 230.84 ,420,6.00
Omegon,Panorama II,Hyperwide field,10,1.25,100,,19.7,?,17.5,FMC,Y,8,42,1.7,2.38,199, $ 230.84 ,420,6.00
Omegon,Panorama II,Hyperwide field,15,2.00,100,,20.0,?,26.2,FMC,Y,8,28,2.5,3.57,229, $ 265.64 ,420,6.00
